local;cod;quant;dicofre
Lorvão;16E061304;35;061304
Bajouca;16F100925;35;100925
União das freguesias de Destriz e Reigoso;16G181014;35;181014
Ferro;16J050311;35;050311
Santa Marta de Portuzelo;111160928;34;160928
União das freguesias de Refojos de Basto, Outeiro e Painzela;119030421;34;030421
Redondelo;11B170324;34;170324
Santo António de Monforte;11B170330;34;170330
União das freguesias de Silva e Águas Vivas;11E040621;34;040621
São Lourenço do Bairro;16D010310;34;010310
Luzianes-Gare;181021115;34;021115
União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;184020910;34;020910
Martim Longo;150080203;34;080203
Sarraquinhos;11B170629;33;170629
Santiago de Piães;11C180412;33;180412
Penedono;11D1812;33;1D1812
União das freguesias de Ifanes e Paradela;11E040619;33;040619
União das freguesias de Vale de Frades e Avelanoso;11E041117;33;041117
União das freguesias de Sobreiro de Baixo e Alvaredos;11E041240;33;041240
Santo André de Vagos;16D011810;33;011810
União das freguesias de Vagos e Santo António;16D011814;33;011814
União das freguesias de Cantanhede e Pocariça;16E060220;33;060220
Carapinheira;16E061003;33;061003
Carriço;16F101505;33;101505
Touro;16G182205;33;182205
Benquerenças;16H050203;33;050203
Vila Alva;184020703;33;020703
Esposende;1120306;32;120306
Arões;11A011901;32;011901
Planalto de Monforte (União das freguesias de Oucidres e Bobadela);11B170353;32;170353
União das freguesias de Soutelo e Seara Velha;11B170359;32;170359
União das freguesias de Britelo, Gémeos e Ourilhe;11C030523;32;030523
Meixomil;11C130910;32;130910
Rabal;11E040234;32;040234
Troviscal;16I050913;32;050913
União das freguesias de Montijo e Afonsoeiro;170150710;32;150710
Vila Nova de Milfontes;181021111;32;021111
Rendufinho;119030921;31;030921
União das freguesias das Eiras, São Julião de Montenegro e Cela;11B170355;31;170355
Matela;11E041108;31;041108
Oledo;16H050509;31;050509
Penamacor;16H050710;31;050710
Matosinhos;11A1308;30;1A1308
Morgade;11B170616;30;170616
União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;11B170909;30;170909
Candedo;11E041203;30;041203
União das freguesias de Águeda e Borralha;16D010121;30;010121
Palhaça;16D011405;30;011405
Carregal do Sal;16G1802;30;6G1802
Mões;16G180312;30;180312
Senhorim;16G180905;30;180905
Seiça;16I142113;30;142113
Odiáxere;150080704;30;080704
União das freguesias de Freixo de Cima e de Baixo;11C130145;29;130145
Arganil;16E0601;29;6E0601
União das freguesias de Monte Real e Carvide;16F100935;29;100935
Vila Maior;16G181619;29;181619
Canaviais;187070515;29;070515
Albufeira;1500801;29;500801
Moimenta da Beira;11D1807;28;1D1807
Castro de Avelãs;11E040209;28;040209
União das freguesias de Recardães e Espinhel;16D010124;28;010124
Eixo e Eirol;16D010515;28;010515
Figueiró dos Vinhos;16F1008;28;6F1008
Moledo;16G180313;28;180313
Figueiredo de Alva;16G181606;28;181606
Alcofra;16G182401;28;182401
Castelo;16I050903;28;050903
Santana de Cambas;184020905;28;020905
Póvoa de São Miguel;184021002;28;021002
Aljezur;150080301;28;080301
Cantelães;119031105;27;031105
União das freguesias de Arouca e Burgo;11A010421;27;010421
Ervededo;11B170312;27;170312
Pitões das Junias;11B170623;27;170623
Oleiros;16H0506;27;6H0506
Ervidel;184020102;27;020102
Boticas e Granja;11B170219;26;170219
União das freguesias de Sezelhe e Covelães;11B170640;26;170640
Mondrões;11D171416;26;171416
União das freguesias de Vilar de Lomba e São Jomil;11E041243;26;041243
Vila Verde;11E041230;26;041230
Pereira;16E061008;26;061008
União das freguesias de Santa Catarina da Serra e Chainça;16F100938;26;100938
União das freguesias de Reriz e Gafanhão;16G180327;26;180327
Nelas;16G180903;26;180903
Pindelo dos Milagres;16G181608;26;181608
União das freguesias de São Pedro do Sul, Várzea e Baiões;16G181623;26;181623
União das freguesias de Mouraz e Vila Nova da Rainha;16G182129;26;182129
União das freguesias de Monsanto e Idanha-a-Velha;16H050520;26;050520
Benquerença;16H050706;26;050706
Pinhel;16J0910;26;6J0910
União das freguesias de Bensafrim e Barão de São João;150080707;26;080707
Cachopo;150081401;26;081401
Donai;11E040212;25;040212
Brunhoso;11E040804;25;040804
Fermentelos;16D010109;25;010109
União das freguesias de Arcos e Mogofores;16D010317;25;010317
Alhadas;16E060519;25;060519
Carapito;16G090102;25;090102
Castelo Branco;16H050205;25;050205
Sintra;1701111;25;701111
União das freguesias de Cardielos e Serreleis;111160942;24;160942
São Vicente;11B170334;24;170334
Real;11C010606;24;010606
Urrós;11E040821;24;040821
União das freguesias de Soeira, Fresulfe e Mofreita;11E041241;24;041241
Válega;16D011507;24;011507
Pussos São Pedro;16F100209;24;100209
União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões;16G181621;24;181621
Caria;16J050102;24;050102
União das freguesias de Barbacena e Vila Fernando;186120714;24;120714
Guia;150080102;24;080102
Ponte da Barca;1111606;23;111606
União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães;11A131437;23;131437
Nespereira;11C180409;23;180409
Sabrosa;11D1710;23;1D1710
Baçal;11E040204;23;040204
Couto de Esteves;16D011702;23;011702
União das freguesias de Aguiar da Beira e Coruche;16G090114;23;090114
União das freguesias de Sobreira Formosa e Alvito da Beira;16H050808;23;050808
Nossa Senhora do Pranto;16I141110;23;141110
União das freguesias de Vale de Prazeres e Mata da Rainha;16J050436;23;050436
São Francisco da Serra;181150910;23;150910
São Marcos da Ataboeira;184020605;23;020605
São Cristóvão;187070606;23;070606
Portel;187070905;23;070905
Silves;150081307;23;081307
União das freguesias de Pico de Regalados, Gondiães e Mós;112031366;22;031366
União das freguesias de Lobão, Gião, Louredo e Guisande;11A010934;22;010934
Vilar e Viveiro;11B170221;22;170221
Tronco;11B170340;22;170340
União das freguesias de Meixedo e Padornelos;11B170637;22;170637
União das freguesias de Viade de Baixo e Fervidelas;11B170642;22;170642
Vreia de Jales;11B171316;22;171316
União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure;11C130335;22;130335
União das freguesias de São Tomé do Castelo e Justes;11D171437;22;171437
União das freguesias de Trofa, Segadães e Lamas do Vouga;16D010126;22;010126
Sangalhos;16D010309;22;010309
Vila Nova de Poiares;16E0617;22;6E0617
União das freguesias de Arca e Varzielas;16G181013;22;181013
União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães;16G181015;22;181015
União das freguesias de Treixedo e Nagozela;16G181412;22;181412
Vila de Rei;16I0510;22;6I0510
Vila de Rei;16I051003;22;051003
Figueira de Castelo Rodrigo;16J0904;22;6J0904
Mora;187070703;22;070703
Vila Nova de Cerveira;1111610;21;111610
Vilar de Ferreiros;119170508;21;170508
Santa Eulália;11A010416;21;010416
Loureiro;11A011304;21;011304
Outeiro;11B170619;21;170619
Rebordelo;11E041219;21;041219
União das freguesias de Curopos e Vale de Janeiro;11E041236;21;041236
União das freguesias de Tamengos, Aguim e Óis do Bairro;16D010318;21;010318
Marinha das Ondas;16E060508;21;060508
Espinho;16E180804;21;180804
Figueira de Lorvão;16E061302;21;061302
União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;16F101519;21;101519
União das freguesias de Escalos de Baixo e Mata;16H050227;21;050227
Folgosinho;16J090605;21;090605
Rendo;16J091127;21;091127
Palmela;170150802;21;150802
União das freguesias de Esqueiros, Nevogilde e Travassós;112031363;20;031363
Cavez;119030407;20;030407
União das freguesias de Atães e Rendufe;119030878;20;030878
União das freguesias de Verim, Friande e Ajude;119030935;20;030935
Dornelas;11B170210;20;170210
Vila Verde da Raia;11B170343;20;170343
União das freguesias de Raiva, Pedorido e Paraíso;11C010610;20;010610
Aveleda;11C130502;20;130502
Alijó;11D1701;20;1D1701
Chosendo;11D181803;20;181803
Albergaria-a-Velha e Valmaior;16D010209;20;010209
Oliveira do Bairro;16D011404;20;011404
Pala;16E180807;20;180807
Pedreiras;16F101609;20;101609
União das freguesias de Parada de Ester e Ester;16G180325;20;180325
São Vicente de Lafões;16G181009;20;181009
Sul;16G181616;20;181616
União das freguesias de Carvalhais e Candal;16G181620;20;181620
União das freguesias de Vouzela e Paços de Vilharigues;16G182415;20;182415
São Brás de Alportel;1500812;20;500812
São Brás de Alportel;150081201;20;081201
Arca e Ponte de Lima;111160752;19;160752
Vila Franca;111160935;19;160935
União das freguesias do Vade;112031369;19;031369
União das freguesias de Melres e Medas;11A130416;19;130416
União das freguesias de Custóias, Leça do Balio e Guifões;11A130811;19;130811
União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz;11A011322;19;011322
União das freguesias de Bougado (São Martinho e Santiago);11A131810;19;131810
Cimo de Vila da Castanheira;11B170309;19;170309
Faiões;11B170313;19;170313
Solveira;11B170631;19;170631
Soalhães;11C130722;19;130722
Frazão Arreigada;11C130917;19;130917
União das freguesias de Mouçós e Lamares;11D171434;19;171434
Santa Comba de Rossas;11E040241;19;040241
União das freguesias de Santa Clara e Castelo Viegas;16E060336;19;060336
União das freguesias de Espariz e Sinde;16E061618;19;061618
Arcozelo das Maias;16G181002;19;181002
Constância;16I140801;19;140801
Fornos de Algodres;16J0905;19;6J0905
União das freguesias de Subportela, Deocriste e Portela Susã;111160946;18;160946
Vilar da Veiga;112031017;18;031017
União das freguesias de Calvos e Frades;119030931;18;030931
Ardãos e Bobadela;11B170218;18;170218
Alvão;11B171319;18;171319
Avessadas e Rosém;11C130733;18;130733
Espinhosela;11E040213;18;040213
Macinhata do Vouga;16D010112;18;010112
Vila Cã;16F101514;18;101514
União das freguesias de Romãs, Decermilo e Vila Longa;16G181714;18;181714
Santiago de Besteiros;16G182118;18;182118
União das freguesias de Casegas e Ourondo;16J050334;18;050334
Mêda;16J0909;18;6J0909
Rogil;150080304;18;080304
Merufe;111160415;17;160415
São Pedro de Castelões;11A011902;17;011902
União das freguesias de Sandim, Olival, Lever e Crestuma;11A131729;17;131729
Termas de São Vicente;11C131143;17;131143
União das freguesias de Parada e Faílde;11E040253;17;040253
União das freguesias de Sé, Santa Maria e Meixedo;11E040257;17;040257
União das freguesias de Ala e Vilarinho do Monte;11E040539;17;040539
Pinelo;11E041109;17;041109
Peniche;16B1014;17;6B1014
Moita;16D010307;17;010307
Ourentã;16E060209;17;060209
Miranda do Corvo;16E060902;17;060902
Almoster;16F100201;17;100201
Marinha Grande;16F1010;17;6F1010
União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;16I142119;17;142119
União das freguesias de Ruvina, Ruivós e Vale das Éguas;16J091144;17;091144
Fronteira;1861208;17;861208
Fronteira;186120802;17;120802
Perre;111160926;16;160926
Bucos;119030405;16;030405
Bilhó;119170502;16;170502
Pedome;119031230;16;031230
Maia;11A1306;16;1A1306
Paradela;11B170322;16;170322
União das freguesias de Vila Garcia, Aboim e Chapa;11C130148;16;130148
Carvalhosa;11C130902;16;130902
Lagares e Figueira;11C131142;16;131142
Jou;11D170704;16;170704
Parâmio;11E040229;16;040229
Samil;11E040240;16;040240
Penhas Juntas;11E041216;16;041216
Óbidos;16B1012;16;6B1012
Vila Nova;16E060905;16;060905
Pedrógão Grande;16F1013;16;6F1013
Dornelas;16G090105;16;090105
Cabril;16G180303;16;180303
Pinho;16G181609;16;181609
Sátão;16G181710;16;181710
União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;16G182208;16;182208
União das freguesias de Santo Estêvão e Moita;16J091146;16;091146
Santa Clara-a-Velha;181021119;16;021119
São Luís;181021106;16;021106
Rio de Moinhos;187070303;16;070303
Freixieiro de Soutelo;111160914;15;160914
União das freguesias de Chorense e Monte;112031019;15;031019
Paredes;11A131025;15;131025
Junqueira;11A011905;15;011905
Moreiras;11B170317;15;170317
Ferral;11B170609;15;170609
União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão;11C130142;15;130142
Corujas;11E040511;15;040511
Vilar Seco de Lomba;11E041234;15;041234
União das freguesias de Barrô e Aguada de Baixo;16D010122;15;010122
Pardilhó;16D010805;15;010805
Murtosa;16D011203;15;011203
Talhadas;16D011708;15;011708
Pousaflores;16F100306;15;100306
Ribeiradio;16G181007;15;181007
Manhouce;16G181607;15;181607
Valadares;16G181617;15;181617
São Miguel de Vila Boa;16G181709;15;181709
União das freguesias de Fataunços e Figueiredo das Donas;16G182414;15;182414
Gouveia;16J090625;15;090625
Longueira/Almograve;181021117;15;021117
Faro do Alentejo;184020702;15;020702
União das freguesias de Estremoz (Santa Maria e Santo André);187070414;15;070414
Portimão;1500811;15;500811
Soutelo;112031352;14;031352
Algeriz;11B171203;14;171203
União das freguesias de Veade, Gagos e Molares;11C030527;14;030527
Fornelos;11C180406;14;180406
Penafiel;11C131139;14;131139
Carrazeda de Ansiães;11D0403;14;1D0403
União das freguesias de Penedono e Granja;11D181211;14;181211
Zoio;11E040249;14;040249
Chacim;11E040509;14;040509
Vimioso;11E041114;14;041114
Valado dos Frades;16B101103;14;101103
União das freguesias de Travassô e Óis da Ribeira;16D010125;14;010125
Avelãs de Caminho;16D010304;14;010304
Oliveirinha;16D010508;14;010508
União das freguesias de Portunhos e Outil;16E060222;14;060222
União das freguesias de Antuzede e Vil de Matos;16E060332;14;060332
União das freguesias de São Miguel, Santa Eufémia e Rabaçal;16E061407;14;061407
Midões;16E061608;14;061608
Carvoeiro;16I141304;14;141304
Almeida;16J090203;14;090203
São João Baptista;186120403;14;120403
Galveias;186121301;14;121301
Orada;187070302;14;070302
Arcos;187070401;14;070401
União das freguesias de Conceição e Cabanas de Tavira;150081410;14;081410
Correlhã;111160716;13;160716
Fornelos e Queijada;111160758;13;160758
Tropeço;11A010418;13;010418
São Martinho da Gândara;11A011315;13;011315
Rebordosa;11A131018;13;131018
Anelhe;11B170302;13;170302
Lama de Arcos;11B170314;13;170314
Negrões;11B170618;13;170618
União das freguesias de Teixeira e Teixeiró;11C130226;13;130226
Ferreiros de Tendais;11C180405;13;180405
Tendais;11C180416;13;180416
Lalim;11D180510;13;180510
Grijó de Parada;11E040219;13;040219
Frechas;11E040716;13;040716
Gaeiras;16B101208;13;101208
União das freguesias de Cedrim e Paradela;16D011710;13;011710
União das freguesias de Oliveira do Mondego e Travanca do Mondego;16E061313;13;061313
União das freguesias de Ázere e Covelo;16E061616;13;061616
União das freguesias de Figueiró dos Vinhos e Bairradas;16F100806;13;100806
União das freguesias de Águas Boas e Forles;16G181713;13;181713
São João de Lourosa;16G182327;13;182327
Queirã;16G182409;13;182409
União das freguesias de Monfortinho e Salvaterra do Extremo;16H050519;13;050519
Paranhos;16J091208;13;091208
Melides;181150503;13;150503
Aldeia dos Fernandes;184020208;13;020208
Salir;150080807;13;080807
Trute;111160431;12;160431
União das freguesias de Vilela, Seramil e Paredes Secas;112030129;12;030129
Abadim;119030401;12;030401
Vila de Cucujães;11A011319;12;011319
Beire;11A131004;12;131004
Recarei;11A131019;12;131019
Friões;11B171212;12;171212
Tinhela e Alvarelhos;11B171235;12;171235
Mancelos;11C130123;12;130123
São Cristóvão de Nogueira;11C180413;12;180413
Bustelo;11C131103;12;131103
Paço de Sousa;11C131122;12;131122
Nogueira;11E040225;12;040225
Rebordãos;11E040236;12;040236
Lamas;11E040518;12;040518
Vilarinho de Agrochão;11E040536;12;040536
São Martinho de Angueira;11E040613;12;040613
Mascarenhas;11E040720;12;040720
União das freguesias de Quirás e Pinheiro Novo;11E041239;12;041239
União das freguesias do Préstimo e Macieira de Alcoba;16D010127;12;010127
Ílhavo;16D0110;12;6D0110
União das freguesias de Souselas e Botão;16E060339;12;060339
Moinhos da Gândara;16E060518;12;060518
Tábua;16E061614;12;061614
Marinha Grande;16F101001;12;101001
Mira de Aire;16F101608;12;101608
Pena Verde;16G090109;12;090109
União das freguesias de Mangualde, Mesquitela e Cunha Alta;16G180619;12;180619
União das freguesias de Tavares (Chãs, Várzea e Travanca);16G180622;12;180622
Castelões;16G182105;12;182105
Carvalhal;16I050902;12;050902
União das freguesias de Belmonte e Colmeal da Torre;16J050106;12;050106
Valhelhas;16J090747;12;090747
União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;16J091141;12;091141
Pinhanços;16J091209;12;091209
Travancinha;16J091224;12;091224
Sesimbra;1701511;12;701511
Sesimbra (Castelo);170151101;12;151101
União das freguesias de São João das Lampas e Terrugem;170111127;12;111127
Alvito;1840203;12;840203
Alvito;184020301;12;020301
Mexilhoeira Grande;150081102;12;081102
União das freguesias de Insalde e Porreiras;111160525;11;160525
União de freguesias de Monte e Queimadela;119030743;11;030743
Louredo;119031109;11;031109
Chave;11A010407;11;010407
Escariz;11A010409;11;010409
União das freguesias de Gondomar (São Cosme), Valbom e Jovim;11A130415;11;130415
Azurara;11A131604;11;131604
Covas do Barroso;11B170208;11;170208
Vilas Boas;11B170347;11;170347
Canedo;11B170902;11;170902
Meinedo;11C130513;11;130513
Rio de Moinhos;11C131129;11;131129
União das freguesias de Noura e Palheiros;11D170711;11;170711
Folhadela;11D171409;11;171409
União das freguesias de Adoufe e Vilarinho de Samardã;11D171431;11;171431
Macedo do Mato;11E040221;11;040221
Serapicos;11E040247;11;040247
União das freguesias de Rio Frio e Milhão;11E040255;11;040255
Picote;11E040611;11;040611
Vilar de Peregrinos;11E041233;11;041233
Atouguia da Baleia;16B101402;11;101402
Sosa;16D011807;11;011807
União das freguesias de Eiras e São Paulo de Frades;16E060335;11;060335
União das freguesias de São Martinho do Bispo e Ribeira de Frades;16E060338;11;060338
União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova;16E060411;11;060411
Barcouço;16E011102;11;011102
Sazes do Lorvão;16E061310;11;061310
Vinha da Rainha;16E061512;11;061512
Alvaiázere;16F100208;11;100208
Pelariga;16F101508;11;101508
União das freguesias de Caparrosa e Silvares;16G182128;11;182128
Faíl e Vila Chã de Sá;16G182338;11;182338
Salvador;16H050711;11;050711
Alcanena;16I1402;11;6I1402
União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;16J090418;11;090418
Mourão;187070803;11;070803
Azinhal;150080401;11;080401
União das freguesias de Parada do Monte e Cubalhão;111160321;10;160321
Poiares;111160734;10;160734
União das freguesias de Valença, Cristelo Covo e Arão;111160820;10;160820
União das freguesias de Fonte Boa e Rio Tinto;112030619;10;030619
União das freguesias de Cibões e Brufe;112031020;10;031020
Valdosende;112031015;10;031015
Atei;119170501;10;170501
União das freguesias de Ventosa e Cova;119031126;10;031126
Mansores;11A010413;10;010413
Aguiar de Sousa;11A131001;10;131001
Codessoso, Curros e Fiães do Tâmega;11B170220;10;170220
Vale de Anta;11B170341;10;170341
União das freguesias de Paradela, Contim e Fiães;11B170639;10;170639
Carrazedo de Montenegro e Curros;11B171232;10;171232
Tresminas;11B171312;10;171312
União das freguesias de Pensalvos e Parada de Monteiros;11B171320;10;171320
União das freguesias de Aboadela, Sanche e Várzea;11C130141;10;130141
Fervença;11C030510;10;030510
Ribas;11C030518;10;030518
União das freguesias de Carvalho e Basto (Santa Tecla);11C030526;10;030526
União das freguesias de Vila Cova da Lixa e Borba de Godim;11C130339;10;130339
União das freguesias de Felgueiras e Feirão;11C181317;10;181317
União das freguesias de São Martinho de Antas e Paradela de Guiães;11D171017;10;171017
União das freguesias de Sernancelhe e Sarzeda;11D181821;10;181821
Pinela;11E040230;10;040230
União das freguesias de Aveleda e Rio de Onor;11E040250;10;040250
União das freguesias de Castrelos e Carrazedo;11E040251;10;040251
União das freguesias de Constantim e Cicouro;11E040618;10;040618
Paços;11E040724;10;040724
Edral;11E041206;10;041206
Edrosa;11E041207;10;041207
Ílhavo (São Salvador);16D011008;10;011008
Alqueidão;16E060502;10;060502
Vacariça;16E011107;10;011107
União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça;16E180811;10;180811
Carvalho;16E061301;10;061301
Ansião;16F100309;10;100309
São Pedro de France;16G182329;10;182329
União das freguesias de Boa Aldeia, Farminhão e Torredeita;16G182336;10;182336
União das freguesias de Cambra e Carvalhal de Vermilhas;16G182413;10;182413
União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;16H050713;10;050713
União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;16J090324;10;090324
Barroca;16J050408;10;050408
Jarmelo São Pedro;16J090760;10;090760
Santa Bárbara de Padrões;184020604;10;020604
Almeirim;1851403;10;851403
União das freguesias de Ribeira de Nisa e Carreiras;186121413;10;121413
União das freguesias de Bacelo e Senhora da Saúde;187070522;10;070522
Castro Marim;150080402;10;080402
União das freguesias de Tavira (Santa Maria e Santiago);150081412;10;081412
Tangil;111160428;9;160428
União das freguesias de Cossourado e Linhares;111160523;9;160523
Montaria;111160920;9;160920
União das freguesias de Real, Dume e Semelhe;112030379;9;030379
Lage;112031323;9;031323
Pinheiro;119031112;9;031112
Sobreira;11A131020;9;131020
Valongo;11A1315;9;1A1315
União das freguesias da Madalena e Samaiões;11B170354;9;170354
União das freguesias de Cambeses do Rio, Donões e Mourilhe;11B170636;9;170636
Alvadia;11B170901;9;170901
Rego;11C030517;9;030517
Cinfães;11C180403;9;180403
Resende;11C181311;9;181311
União das freguesias de Pópulo e Ribalonga;11D170122;9;170122
Armamar;11D1801;9;1D1801
Peso da Régua;11D1708;9;1D1708
Gostei;11E040218;9;040218
Malhadas;11E040607;9;040607
Mirandela;11E040721;9;040721
União das freguesias de Avantos e Romeu;11E040738;9;040738
Argozelo;11E041103;9;041103
Vale das Fontes;11E041227;9;041227
União das freguesias de Pataias e Martingança;16B100123;9;100123
Bombarral;16B1005;9;6B1005
Vila Nova de Monsarros;16D010312;9;010312
Aradas;16D010501;9;010501
Ega;16E060406;9;060406
Lavos;16E060522;9;060522
Travanca de Lagos;16E061119;9;061119
União das freguesias de Parceiros e Azoia;16F100937;9;100937
Pedrógão Grande;16F101302;9;101302
União das freguesias de Currelos, Papízios e Sobral;16G180208;9;180208
São João de Areias;16G181406;9;181406
Ribafeita;16G182322;9;182322
União das freguesias de Barreiros e Cepões;16G182335;9;182335
São Miguel do Mato;16G182410;9;182410
União das freguesias de Cumeada e Marmeleiro;16I050916;9;050916
Tortosendo;16J050324;9;050324
União das freguesias de Melo e Nabais;16J090626;9;090626
São João dos Caldeireiros;184020906;9;020906
Fortios;186121404;9;121404
Odeleite;150080403;9;080403
União das freguesias de Gondar e Orbacém;111160223;8;160223
Alvaredo;111160301;8;160301
Cabaços e Fojo Lobal;111160756;8;160756
Macieira de Rates;112030244;8;030244
Panque;112030256;8;030256
União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel);112031365;8;031365
União das freguesias de Sande, Vilarinho, Barros e Gomide;112031367;8;031367
União das freguesias de Arco de Baúlhe e Vila Nune;119030419;8;030419
União de freguesias de Aboim, Felgueiras, Gontim e Pedraído;119030737;8;030737
União das freguesias de Sande Vila Nova e Sande São Clemente;119030887;8;030887
União das freguesias de Selho São Lourenço e Gominhães;119030888;8;030888
São Cristóvão de Mondim de Basto;119170505;8;170505
União das freguesias de Campanhó e Paradança;119170509;8;170509
Guilhofrei;119031108;8;031108
Mosteiro;119031110;8;031110
Duas Igrejas;11A131010;8;131010
Escapães;11A010904;8;010904
União de freguesias de São Miguel de Souto e Mosteirô;11A010936;8;010936
União das freguesias de Alvarelhos e Guidões;11A131809;8;131809
União das freguesias de Pedroso e Seixezelo;11A131728;8;131728
Sapiãos;11B170215;8;170215
Santo André;11B170627;8;170627
São Pedro de Veiga de Lila;11B171223;8;171223
União das freguesias de Figueiró (Santiago e Santa Cristina);11C130144;8;130144
Loivos do Monte;11C130208;8;130208
Santa Marinha do Zêzere;11C130215;8;130215
Valadares;11C130219;8;130219
Viariz;11C130220;8;130220
União das freguesias de Sobrado e Bairros;11C010611;8;010611
Arnóia;11C030502;8;030502
União das freguesias de Macieira da Lixa e Caramos;11C130334;8;130334
Croca;11C131108;8;131108
Duas Igrejas;11C131109;8;131109
Guilhufe e Urrô;11C131141;8;131141
São Martinho de Mouros;11C181314;8;181314
Alvite;11D180702;8;180702
Valongo de Milhais;11D170708;8;170708
Póvoa de Penela;11D181208;8;181208
Tabuaço;11D1819;8;1D1819
Torre de Moncorvo;11D0409;8;1D0409
União das freguesias de Silva Escura e Dornelas;16D011711;8;011711
União das freguesias de Côja e Barril de Alva;16E060121;8;060121
Febres;16E060207;8;060207
União das freguesias de Ervedal e Vila Franca da Beira;16E061122;8;061122
Pampilhosa da Serra;16E0612;8;6E0612
Arrifana;16E061701;8;061701
Pelmá;16F100205;8;100205
União das freguesias de Souto de Aguiar da Beira e Valverde;16G090116;8;090116
Beijós;16G180201;8;180201
Cabanas de Viriato;16G180202;8;180202
Alcafache;16G180602;8;180602
São João da Serra;16G181008;8;181008
Mioma;16G181706;8;181706
Pendilhe;16G182203;8;182203
Bodiosa;16G182304;8;182304
Lordosa;16G182316;8;182316
União das freguesias de Idanha-a-Nova e Alcafozes;16H050518;8;050518
União das freguesias de Gondemaria e Olival;16I142120;8;142120
Várzea dos Cavaleiros;16I050914;8;050914
Casal de Cinza;16J090711;8;090711
Marmeleiro;16J090724;8;090724
Souro Pires;16J091024;8;091024
Aldeia da Ponte;16J091103;8;091103
Bendada;16J091110;8;091110
União das freguesias de Seixo do Côa e Vale Longo;16J091147;8;091147
São José da Lamarosa;185140903;8;140903
Alte;150080802;8;080802
União das freguesias de Arga (Baixo, Cima e São João);111160221;7;160221
Anais;111160701;7;160701
Beiral do Lima;111160707;7;160707
Rebordões (Souto);111160747;7;160747
Refóios do Lima;111160737;7;160737
União das freguesias de Nogueira, Meixedo e Vilar de Murteda;111160945;7;160945
União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;111160948;7;160948
União das freguesias de Ferreiros, Prozelo e Besteiros;112030127;7;030127
União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral;112030296;7;030296
União das freguesias de Milhazes, Vilar de Figos e Faria;1120302FA;7;0302FA
União das freguesias de Negreiros e Chavão;1120302FB;7;0302FB
União das freguesias de Celeirós, Aveleda e Vimieiro;112030367;7;030367
União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente);112030369;7;030369
União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);112031361;7;031361
Valdreu;112031355;7;031355
Pedraça;119030413;7;030413
Fermentões;119030815;7;030815
Póvoa de Lanhoso (Nossa Senhora do Amparo);119030919;7;030919
Fermedo;11A010411;7;010411
União das freguesias de Foz do Sousa e Covelo;11A130414;7;130414
Gandra;11A131011;7;131011
Romariz;11A010922;7;010922
União das freguesias de Rio Mau e Arcos;11A131635;7;131635
Pinho;11B170213;7;170213
Vilela do Tâmega;11B170349;7;170349
Gralhas;11B170612;7;170612
Bouçoães;11B171205;7;171205
São João da Corveira;11B171222;7;171222
Vales;11B171227;7;171227
Capeludos;11B171305;7;171305
Vila Meã;11C130147;7;130147
União das freguesias de Baião (Santa Leocádia) e Mesquinhata;11C130222;7;130222
União das freguesias de Santa Cruz do Douro e São Tomé de Covelas;11C130225;7;130225
Basto (São Clemente);11C030520;7;030520
União das freguesias de Alhões, Bustelo, Gralheira e Ramires;11C180418;7;180418
Penha Longa e Paços de Gaiolo;11C130738;7;130738
Várzea, Aliviada e Folhada;11C130740;7;130740
Cárquere;11C181303;7;181303
União das freguesias de Freigil e Miomães;11C181318;7;181318
União das freguesias de Constantim e Vale de Nogueiras;11D171433;7;171433
Babe;11E040203;7;040203
Lombo;11E040519;7;040519
Sezulfe;11E040528;7;040528
Carvalhais;11E040711;7;040711
Cedães;11E040712;7;040712
Fradizela;11E040714;7;040714
Ribeira de Fráguas;16D010206;7;010206
Santa Joana;16D010513;7;010513
Pessegueiro do Vouga;16D011704;7;011704
Calvão;16D011801;7;011801
Gafanha da Boa Hora;16D011804;7;011804
Pombeiro da Beira;16E060113;7;060113
Ançã;16E060201;7;060201
